latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,source_dataset
8.6294,80.99097,343.53,0.41,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,301.39,6.7,D,VIIRS_SNPP_NRT
8.6295,80.51996,338.94,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,302.06,4.29,D,VIIRS_SNPP_NRT
8.62985,81.01746,337.55,0.41,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,302.48,4.34,D,VIIRS_SNPP_NRT
8.63106,81.0021,331.86,0.41,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,299.94,2.32,D,VIIRS_SNPP_NRT
8.63271,81.01324,339.57,0.41,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,302.05,4.46,D,VIIRS_SNPP_NRT
8.63327,81.01696,336.19,0.41,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,303.36,4.34,D,VIIRS_SNPP_NRT
8.63503,81.0053,342.41,0.41,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,302.69,4.32,D,VIIRS_SNPP_NRT
8.64641,80.33406,337.54,0.39,0.36,2026-09-05,813,N,VIIRS,n,2.0NRT,304.27,3.67,D,VIIRS_SNPP_NRT
8.65036,80.87457,337.34,0.41,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,302.33,4.64,D,VIIRS_SNPP_NRT
8.65211,80.86302,338.41,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,302.27,7.2,D,VIIRS_SNPP_NRT
8.65376,80.87405,337.87,0.41,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,302.59,4.64,D,VIIRS_SNPP_NRT
8.65415,81.06326,332.61,0.41,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,299.93,2.47,D,VIIRS_SNPP_NRT
8.6632,80.51487,341.21,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,304.31,17.0,D,VIIRS_SNPP_NRT
8.66455,80.47787,336.72,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,302.74,4.69,D,VIIRS_SNPP_NRT
8.67016,80.84117,344.29,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,304.42,8.18,D,VIIRS_SNPP_NRT
8.67071,80.84486,344.37,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,309.23,22.92,D,VIIRS_SNPP_NRT
8.67411,80.84435,337.37,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,301.73,22.92,D,VIIRS_SNPP_NRT
8.67725,80.70167,330.89,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,298.98,3.66,D,VIIRS_SNPP_NRT
8.68765,80.35707,352.26,0.39,0.36,2026-09-05,813,N,VIIRS,n,2.0NRT,306.49,14.63,D,VIIRS_SNPP_NRT
8.69047,80.353,335.52,0.39,0.36,2026-09-05,813,N,VIIRS,n,2.0NRT,303.33,14.63,D,VIIRS_SNPP_NRT
8.69101,80.35657,347.26,0.39,0.36,2026-09-05,813,N,VIIRS,n,2.0NRT,302.46,14.63,D,VIIRS_SNPP_NRT
8.69288,81.01921,343.85,0.41,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,303.52,6.12,D,VIIRS_SNPP_NRT
8.69343,81.02293,353.24,0.41,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,302.62,8.56,D,VIIRS_SNPP_NRT
8.69478,80.7962,344.17,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,301.47,6.67,D,VIIRS_SNPP_NRT
8.6963,81.01871,348.54,0.41,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,304.43,14.61,D,VIIRS_SNPP_NRT
8.69685,81.02242,341.25,0.41,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,305.6,34.68,D,VIIRS_SNPP_NRT
8.69899,80.28534,330.9,0.39,0.36,2026-09-05,813,N,VIIRS,l,2.0NRT,301.1,2.41,D,VIIRS_SNPP_NRT
8.70245,81.13233,335.37,0.41,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,303.9,3.03,D,VIIRS_SNPP_NRT
8.70351,80.85501,342.1,0.41,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,304.44,6.71,D,VIIRS_SNPP_NRT
8.70406,80.85869,337.27,0.41,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,302.59,6.71,D,VIIRS_SNPP_NRT
8.72964,80.96056,332.41,0.41,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,298.84,3.93,D,VIIRS_SNPP_NRT
8.74935,80.53083,352.09,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,302.01,7.94,D,VIIRS_SNPP_NRT
8.75043,80.53805,338.35,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,301.87,4.26,D,VIIRS_SNPP_NRT
8.75096,80.54166,334.99,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,301.44,4.52,D,VIIRS_SNPP_NRT
8.75219,80.52672,336.61,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,294.41,1.71,D,VIIRS_SNPP_NRT
8.75273,80.53033,335.04,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,300.96,1.71,D,VIIRS_SNPP_NRT
8.76241,78.10452,333.26,0.39,0.36,2026-09-05,813,N,VIIRS,l,2.0NRT,302.74,2.68,D,VIIRS_SNPP_NRT
8.76995,80.10387,337.67,0.39,0.36,2026-09-05,813,N,VIIRS,n,2.0NRT,303.09,4.48,D,VIIRS_SNPP_NRT
8.79525,80.56088,338.1,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,302.86,4.55,D,VIIRS_SNPP_NRT
8.7973,80.39112,336.46,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,301.83,5.15,D,VIIRS_SNPP_NRT
8.79784,80.39472,338.65,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,303.53,6.19,D,VIIRS_SNPP_NRT
8.80806,80.99785,340.45,0.41,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,303.68,9.27,D,VIIRS_SNPP_NRT
8.8086,81.00157,367.0,0.41,0.37,2026-09-05,813,N,VIIRS,h,2.0NRT,306.04,9.27,D,VIIRS_SNPP_NRT
8.81116,80.85354,343.29,0.41,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,301.96,4.45,D,VIIRS_SNPP_NRT
8.81148,80.57696,336.95,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,302.34,6.13,D,VIIRS_SNPP_NRT
8.81203,81.00107,350.11,0.41,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,302.67,9.27,D,VIIRS_SNPP_NRT
8.8223,80.99955,343.31,0.41,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,302.17,5.32,D,VIIRS_SNPP_NRT
8.83201,80.99429,334.29,0.41,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,300.99,3.73,D,VIIRS_SNPP_NRT
8.83324,80.86153,333.62,0.41,0.37,2026-09-05,813,N,VIIRS,l,2.0NRT,303.95,3.26,D,VIIRS_SNPP_NRT
8.83489,80.47026,342.51,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,296.82,5.31,D,VIIRS_SNPP_NRT
8.83842,80.44763,336.37,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,301.57,4.07,D,VIIRS_SNPP_NRT
8.85021,80.74253,342.85,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,296.95,7.86,D,VIIRS_SNPP_NRT
8.85206,80.33175,342.91,0.39,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,301.04,13.35,D,VIIRS_SNPP_NRT
8.85361,80.74201,341.82,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,302.32,14.2,D,VIIRS_SNPP_NRT
8.8651,80.74441,338.98,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,304.68,2.97,D,VIIRS_SNPP_NRT
8.88087,80.66352,330.16,0.4,0.37,2026-09-05,813,N,VIIRS,l,2.0NRT,302.42,6.01,D,VIIRS_SNPP_NRT
8.88978,80.86481,335.51,0.41,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,304.13,4.77,D,VIIRS_SNPP_NRT
8.91298,80.88026,351.7,0.41,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,304.44,19.97,D,VIIRS_SNPP_NRT
8.91352,80.88396,338.46,0.41,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,300.59,10.26,D,VIIRS_SNPP_NRT
8.91912,80.68765,344.67,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,301.96,9.06,D,VIIRS_SNPP_NRT
8.91925,80.87554,348.17,0.41,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,295.98,4.03,D,VIIRS_SNPP_NRT
8.92369,80.78816,330.56,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,299.7,1.96,D,VIIRS_SNPP_NRT
8.92709,80.78766,336.19,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,300.72,4.77,D,VIIRS_SNPP_NRT
8.94015,80.78194,338.48,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,303.37,6.32,D,VIIRS_SNPP_NRT
8.943,80.77776,341.99,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,304.13,5.79,D,VIIRS_SNPP_NRT
8.94302,80.8947,339.6,0.41,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,303.37,5.07,D,VIIRS_SNPP_NRT
8.94314,80.37978,346.45,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,302.05,5.81,D,VIIRS_SNPP_NRT
8.94355,80.78143,354.27,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,304.16,6.32,D,VIIRS_SNPP_NRT
8.95551,80.76838,340.4,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,303.36,4.13,D,VIIRS_SNPP_NRT
8.95918,80.58051,345.88,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,304.91,20.83,D,VIIRS_SNPP_NRT
8.96129,80.87682,335.18,0.41,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,303.6,4.8,D,VIIRS_SNPP_NRT
8.96636,80.88741,340.97,0.41,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,301.33,4.81,D,VIIRS_SNPP_NRT
8.99586,80.6644,339.29,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,297.92,10.73,D,VIIRS_SNPP_NRT
9.00062,80.81387,350.01,0.41,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,302.17,5.24,D,VIIRS_SNPP_NRT
9.04103,80.44921,332.04,0.4,0.37,2026-09-05,813,N,VIIRS,l,2.0NRT,305.66,5.52,D,VIIRS_SNPP_NRT
9.07612,80.40704,336.87,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,302.41,2.15,D,VIIRS_SNPP_NRT
9.07853,80.46942,342.27,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,299.85,3.71,D,VIIRS_SNPP_NRT
9.21617,80.32276,331.28,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,300.66,2.46,D,VIIRS_SNPP_NRT
9.22275,80.66697,336.31,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,302.88,3.32,D,VIIRS_SNPP_NRT
9.30931,78.79927,340.57,0.38,0.36,2026-09-05,813,N,VIIRS,n,2.0NRT,302.17,4.62,D,VIIRS_SNPP_NRT
9.33446,77.69536,346.22,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,307.87,7.2,D,VIIRS_SNPP_NRT
9.38173,80.51563,339.27,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,301.01,3.37,D,VIIRS_SNPP_NRT
9.39164,80.4658,337.53,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,301.81,3.04,D,VIIRS_SNPP_NRT
9.39375,78.88885,340.06,0.38,0.36,2026-09-05,813,N,VIIRS,n,2.0NRT,303.67,4.57,D,VIIRS_SNPP_NRT
9.4007,80.457,345.83,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,302.17,3.23,D,VIIRS_SNPP_NRT
9.41381,80.42905,340.91,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,302.15,1.79,D,VIIRS_SNPP_NRT
9.41477,80.45859,333.53,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,301.82,1.4,D,VIIRS_SNPP_NRT
9.41815,80.45808,334.11,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,302.01,1.08,D,VIIRS_SNPP_NRT
9.41869,80.46172,333.34,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,301.23,1.47,D,VIIRS_SNPP_NRT
9.62122,77.4757,330.24,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,297.29,5.38,D,VIIRS_SNPP_NRT
9.62942,80.3325,332.14,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,299.9,2.0,D,VIIRS_SNPP_NRT
9.76186,79.01588,333.28,0.38,0.36,2026-09-05,813,N,VIIRS,n,2.0NRT,301.89,1.74,D,VIIRS_SNPP_NRT
9.76191,80.18646,341.75,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,297.91,4.1,D,VIIRS_SNPP_NRT
9.77927,80.18752,340.77,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,299.6,3.52,D,VIIRS_SNPP_NRT
10.54381,79.22341,346.01,0.39,0.36,2026-09-05,813,N,VIIRS,n,2.0NRT,303.01,5.35,D,VIIRS_SNPP_NRT
10.71104,79.432,341.49,0.39,0.36,2026-09-05,816,N,VIIRS,n,2.0NRT,306.21,6.82,D,VIIRS_SNPP_NRT
10.79202,79.03259,340.12,0.38,0.36,2026-09-05,816,N,VIIRS,n,2.0NRT,304.36,10.43,D,VIIRS_SNPP_NRT
10.82872,79.18511,346.57,0.39,0.36,2026-09-05,816,N,VIIRS,n,2.0NRT,300.54,2.98,D,VIIRS_SNPP_NRT
10.83204,79.18459,332.25,0.39,0.36,2026-09-05,816,N,VIIRS,n,2.0NRT,301.85,2.98,D,VIIRS_SNPP_NRT
10.85818,78.95408,341.88,0.38,0.36,2026-09-05,816,N,VIIRS,n,2.0NRT,304.07,4.71,D,VIIRS_SNPP_NRT
10.87647,79.25341,338.54,0.39,0.36,2026-09-05,816,N,VIIRS,n,2.0NRT,304.22,2.99,D,VIIRS_SNPP_NRT
10.92989,77.06577,339.03,0.4,0.37,2026-09-05,816,N,VIIRS,l,2.0NRT,308.06,3.75,D,VIIRS_SNPP_NRT
10.98545,78.22152,341.16,0.39,0.36,2026-09-05,816,N,VIIRS,n,2.0NRT,307.93,4.83,D,VIIRS_SNPP_NRT
11.00525,77.1251,345.45,0.4,0.37,2026-09-05,816,N,VIIRS,l,2.0NRT,309.27,7.94,D,VIIRS_SNPP_NRT
11.48627,78.88146,338.67,0.38,0.36,2026-09-05,816,N,VIIRS,n,2.0NRT,304.46,4.68,D,VIIRS_SNPP_NRT
11.57037,79.64236,335.47,0.39,0.36,2026-09-05,816,N,VIIRS,n,2.0NRT,290.73,1.41,D,VIIRS_SNPP_NRT
11.81176,79.62698,335.58,0.39,0.36,2026-09-05,816,N,VIIRS,n,2.0NRT,301.35,3.95,D,VIIRS_SNPP_NRT
11.85545,78.73141,330.2,0.38,0.36,2026-09-05,816,N,VIIRS,n,2.0NRT,299.24,2.96,D,VIIRS_SNPP_NRT
11.89135,78.72217,333.36,0.38,0.36,2026-09-05,816,N,VIIRS,n,2.0NRT,303.29,1.26,D,VIIRS_SNPP_NRT
11.96047,78.80122,331.4,0.38,0.36,2026-09-05,816,N,VIIRS,n,2.0NRT,301.09,4.31,D,VIIRS_SNPP_NRT
11.96101,78.80475,336.43,0.38,0.36,2026-09-05,816,N,VIIRS,n,2.0NRT,303.7,7.02,D,VIIRS_SNPP_NRT
12.09322,79.02973,338.07,0.39,0.36,2026-09-05,816,N,VIIRS,n,2.0NRT,300.9,3.38,D,VIIRS_SNPP_NRT
12.80918,79.95596,332.32,0.41,0.37,2026-09-05,816,N,VIIRS,l,2.0NRT,304.04,4.06,D,VIIRS_SNPP_NRT
12.83815,79.94009,334.31,0.41,0.37,2026-09-05,816,N,VIIRS,l,2.0NRT,305.24,5.26,D,VIIRS_SNPP_NRT
12.85665,79.94463,332.34,0.41,0.37,2026-09-05,816,N,VIIRS,l,2.0NRT,302.97,4.58,D,VIIRS_SNPP_NRT
12.86005,79.94411,330.17,0.41,0.37,2026-09-05,816,N,VIIRS,l,2.0NRT,302.1,2.67,D,VIIRS_SNPP_NRT
12.87172,80.07278,330.58,0.41,0.37,2026-09-05,816,N,VIIRS,n,2.0NRT,298.93,1.57,D,VIIRS_SNPP_NRT
12.93002,76.32658,335.18,0.41,0.37,2026-09-05,816,N,VIIRS,n,2.0NRT,305.77,4.73,D,VIIRS_SNPP_NRT
13.14227,79.26152,336.42,0.39,0.36,2026-09-05,816,N,VIIRS,n,2.0NRT,301.2,1.48,D,VIIRS_SNPP_NRT
13.29584,80.0663,331.23,0.41,0.37,2026-09-05,816,N,VIIRS,l,2.0NRT,302.64,4.15,D,VIIRS_SNPP_NRT
13.29621,80.06625,330.97,0.41,0.37,2026-09-05,816,N,VIIRS,l,2.0NRT,302.74,2.46,D,VIIRS_SNPP_NRT
13.66856,78.35713,333.98,0.38,0.36,2026-09-05,816,N,VIIRS,l,2.0NRT,306.22,3.12,D,VIIRS_SNPP_NRT
13.88681,77.37984,347.76,0.39,0.36,2026-09-05,816,N,VIIRS,n,2.0NRT,311.54,8.42,D,VIIRS_SNPP_NRT
13.98457,78.95074,345.01,0.39,0.36,2026-09-05,816,N,VIIRS,n,2.0NRT,307.45,7.01,D,VIIRS_SNPP_NRT
13.9938,78.45014,339.2,0.39,0.36,2026-09-05,816,N,VIIRS,l,2.0NRT,310.21,5.97,D,VIIRS_SNPP_NRT
14.07302,79.44398,339.09,0.4,0.37,2026-09-05,816,N,VIIRS,n,2.0NRT,302.05,5.39,D,VIIRS_SNPP_NRT
14.21456,79.22671,348.93,0.4,0.37,2026-09-05,816,N,VIIRS,n,2.0NRT,307.57,9.3,D,VIIRS_SNPP_NRT
14.2971,79.05283,351.03,0.39,0.36,2026-09-05,816,N,VIIRS,n,2.0NRT,305.22,9.37,D,VIIRS_SNPP_NRT
14.46633,77.33766,338.22,0.39,0.36,2026-09-05,816,N,VIIRS,n,2.0NRT,307.13,5.56,D,VIIRS_SNPP_NRT
14.52509,79.062,341.72,0.39,0.37,2026-09-05,816,N,VIIRS,n,2.0NRT,307.25,4.51,D,VIIRS_SNPP_NRT
14.57245,79.93675,342.49,0.42,0.37,2026-09-05,816,N,VIIRS,n,2.0NRT,302.56,12.86,D,VIIRS_SNPP_NRT
14.57326,79.93592,332.81,0.42,0.37,2026-09-05,816,N,VIIRS,n,2.0NRT,299.7,6.63,D,VIIRS_SNPP_NRT
14.57383,79.93979,334.23,0.42,0.37,2026-09-05,816,N,VIIRS,n,2.0NRT,299.73,6.63,D,VIIRS_SNPP_NRT
14.59007,76.56956,333.14,0.4,0.37,2026-09-05,816,N,VIIRS,l,2.0NRT,301.11,2.28,D,VIIRS_SNPP_NRT
14.66624,79.76509,337.69,0.41,0.37,2026-09-05,816,N,VIIRS,n,2.0NRT,305.53,3.1,D,VIIRS_SNPP_NRT
14.66658,78.99778,341.44,0.39,0.37,2026-09-05,816,N,VIIRS,n,2.0NRT,306.16,3.54,D,VIIRS_SNPP_NRT
14.68695,79.73852,349.33,0.41,0.37,2026-09-05,816,N,VIIRS,n,2.0NRT,309.32,6.04,D,VIIRS_SNPP_NRT
14.69037,79.738,337.92,0.41,0.37,2026-09-05,816,N,VIIRS,n,2.0NRT,306.41,6.04,D,VIIRS_SNPP_NRT
14.77525,79.79544,353.09,0.41,0.37,2026-09-05,816,N,VIIRS,n,2.0NRT,310.85,25.68,D,VIIRS_SNPP_NRT
14.89181,79.23329,349.38,0.4,0.37,2026-09-05,816,N,VIIRS,n,2.0NRT,308.74,9.19,D,VIIRS_SNPP_NRT
14.95491,75.19309,333.16,0.43,0.38,2026-09-05,816,N,VIIRS,n,2.0NRT,295.4,2.89,D,VIIRS_SNPP_NRT
15.05285,77.10738,337.92,0.39,0.36,2026-09-05,816,N,VIIRS,n,2.0NRT,305.06,3.63,D,VIIRS_SNPP_NRT
15.08564,77.31834,337.72,0.39,0.36,2026-09-05,816,N,VIIRS,n,2.0NRT,303.89,7.62,D,VIIRS_SNPP_NRT
15.16295,78.87427,337.1,0.39,0.36,2026-09-05,816,N,VIIRS,l,2.0NRT,307.74,3.6,D,VIIRS_SNPP_NRT
15.16875,76.38062,330.07,0.4,0.37,2026-09-05,816,N,VIIRS,l,2.0NRT,304.76,5.59,D,VIIRS_SNPP_NRT
15.17266,76.66496,335.32,0.39,0.36,2026-09-05,816,N,VIIRS,l,2.0NRT,305.84,5.73,D,VIIRS_SNPP_NRT
15.17484,76.65714,335.27,0.39,0.36,2026-09-05,816,N,VIIRS,l,2.0NRT,306.58,3.25,D,VIIRS_SNPP_NRT
15.17818,76.65657,333.69,0.39,0.36,2026-09-05,816,N,VIIRS,l,2.0NRT,301.98,3.25,D,VIIRS_SNPP_NRT
15.18627,76.31717,331.27,0.4,0.37,2026-09-05,816,N,VIIRS,l,2.0NRT,305.6,5.01,D,VIIRS_SNPP_NRT
15.22651,76.76752,338.75,0.39,0.36,2026-09-05,816,N,VIIRS,n,2.0NRT,306.89,8.29,D,VIIRS_SNPP_NRT
15.4074,80.12518,340.46,0.43,0.38,2026-09-05,816,N,VIIRS,n,2.0NRT,298.97,6.1,D,VIIRS_SNPP_NRT
15.45176,79.12704,342.13,0.4,0.37,2026-09-05,816,N,VIIRS,n,2.0NRT,305.39,5.98,D,VIIRS_SNPP_NRT
15.54765,78.12994,338.43,0.39,0.36,2026-09-05,816,N,VIIRS,n,2.0NRT,303.03,3.47,D,VIIRS_SNPP_NRT
15.57417,78.94083,332.99,0.4,0.37,2026-09-05,816,N,VIIRS,l,2.0NRT,303.61,3.19,D,VIIRS_SNPP_NRT
15.60291,79.61507,338.85,0.41,0.37,2026-09-05,816,N,VIIRS,n,2.0NRT,302.66,6.08,D,VIIRS_SNPP_NRT
15.82935,79.52122,340.2,0.41,0.37,2026-09-05,816,N,VIIRS,n,2.0NRT,305.37,9.8,D,VIIRS_SNPP_NRT
15.9341,78.1999,330.62,0.39,0.36,2026-09-05,816,N,VIIRS,n,2.0NRT,297.99,2.24,D,VIIRS_SNPP_NRT
15.9781,78.4109,334.76,0.39,0.36,2026-09-05,816,N,VIIRS,n,2.0NRT,302.36,3.85,D,VIIRS_SNPP_NRT
16.18071,75.15405,337.87,0.42,0.38,2026-09-05,816,N,VIIRS,n,2.0NRT,303.1,7.59,D,VIIRS_SNPP_NRT
16.27423,78.39685,339.27,0.39,0.36,2026-09-05,816,N,VIIRS,n,2.0NRT,302.22,2.49,D,VIIRS_SNPP_NRT
16.27654,80.32413,337.8,0.45,0.39,2026-09-05,816,N,VIIRS,n,2.0NRT,300.38,4.93,D,VIIRS_SNPP_NRT
16.46479,79.59985,337.28,0.42,0.38,2026-09-05,816,N,VIIRS,n,2.0NRT,303.58,3.25,D,VIIRS_SNPP_NRT
16.49307,79.94553,334.64,0.43,0.38,2026-09-05,816,N,VIIRS,n,2.0NRT,303.86,5.38,D,VIIRS_SNPP_NRT
16.51543,78.36472,334.28,0.39,0.36,2026-09-05,816,N,VIIRS,n,2.0NRT,299.48,3.19,D,VIIRS_SNPP_NRT
16.59789,77.40491,342.06,0.38,0.36,2026-09-05,816,N,VIIRS,n,2.0NRT,302.15,7.02,D,VIIRS_SNPP_NRT
16.8774,79.9932,332.78,0.44,0.38,2026-09-05,816,N,VIIRS,n,2.0NRT,301.37,3.15,D,VIIRS_SNPP_NRT
17.07409,78.59189,334.67,0.4,0.37,2026-09-05,816,N,VIIRS,n,2.0NRT,300.67,3.91,D,VIIRS_SNPP_NRT
17.75859,75.82333,339.69,0.4,0.37,2026-09-05,816,N,VIIRS,l,2.0NRT,307.83,6.23,D,VIIRS_SNPP_NRT
19.02065,72.89297,332.56,0.49,0.4,2026-09-05,818,N,VIIRS,l,2.0NRT,298.09,4.9,D,VIIRS_SNPP_NRT
19.09782,82.1674,334.75,0.4,0.44,2026-09-05,818,N,VIIRS,n,2.0NRT,295.4,6.04,D,VIIRS_SNPP_NRT
19.10191,82.16685,333.53,0.4,0.44,2026-09-05,818,N,VIIRS,n,2.0NRT,295.65,4.75,D,VIIRS_SNPP_NRT
20.86472,84.9909,330.54,0.63,0.54,2026-09-05,818,N,VIIRS,n,2.0NRT,293.37,6.34,D,VIIRS_SNPP_NRT
20.96047,85.18738,333.23,0.33,0.55,2026-09-05,818,N,VIIRS,n,2.0NRT,295.0,3.52,D,VIIRS_SNPP_NRT
20.9636,85.16774,331.63,0.32,0.55,2026-09-05,818,N,VIIRS,n,2.0NRT,295.36,6.38,D,VIIRS_SNPP_NRT
20.96741,85.15464,333.4,0.32,0.55,2026-09-05,818,N,VIIRS,n,2.0NRT,295.34,4.32,D,VIIRS_SNPP_NRT
20.96937,85.17357,345.88,0.33,0.55,2026-09-05,818,N,VIIRS,n,2.0NRT,295.24,4.26,D,VIIRS_SNPP_NRT
20.9697,85.17672,330.55,0.33,0.55,2026-09-05,818,N,VIIRS,n,2.0NRT,294.23,4.26,D,VIIRS_SNPP_NRT
20.97448,85.17305,333.03,0.33,0.55,2026-09-05,818,N,VIIRS,n,2.0NRT,294.32,3.48,D,VIIRS_SNPP_NRT
21.10671,72.64536,336.44,0.47,0.4,2026-09-05,818,N,VIIRS,n,2.0NRT,281.68,7.04,D,VIIRS_SNPP_NRT
21.7415,83.84051,331.26,0.55,0.51,2026-09-05,818,N,VIIRS,n,2.0NRT,293.72,5.4,D,VIIRS_SNPP_NRT
21.74623,83.83998,341.98,0.55,0.51,2026-09-05,818,N,VIIRS,n,2.0NRT,294.07,5.4,D,VIIRS_SNPP_NRT
21.74681,83.84541,343.02,0.55,0.51,2026-09-05,818,N,VIIRS,n,2.0NRT,293.86,13.65,D,VIIRS_SNPP_NRT
21.75626,83.84433,336.65,0.55,0.51,2026-09-05,818,N,VIIRS,n,2.0NRT,294.06,11.19,D,VIIRS_SNPP_NRT
21.92067,83.35186,334.17,0.51,0.49,2026-09-05,818,N,VIIRS,n,2.0NRT,294.02,7.73,D,VIIRS_SNPP_NRT
22.3772,87.27846,333.8,0.46,0.64,2026-09-05,818,N,VIIRS,n,2.0NRT,290.72,6.49,D,VIIRS_SNPP_NRT
22.831,69.52864,338.61,0.44,0.46,2026-09-05,818,N,VIIRS,n,2.0NRT,298.65,2.4,D,VIIRS_SNPP_NRT
23.68271,86.39385,331.16,0.42,0.61,2026-09-05,818,N,VIIRS,n,2.0NRT,291.17,8.81,D,VIIRS_SNPP_NRT
23.71049,86.45036,328.02,0.42,0.61,2026-09-05,818,N,VIIRS,n,2.0NRT,290.43,5.0,D,VIIRS_SNPP_NRT
23.73798,86.4348,333.13,0.42,0.61,2026-09-05,818,N,VIIRS,n,2.0NRT,290.42,3.33,D,VIIRS_SNPP_NRT
23.75821,86.40292,331.56,0.42,0.61,2026-09-05,818,N,VIIRS,n,2.0NRT,290.06,4.62,D,VIIRS_SNPP_NRT
23.75978,86.40414,328.16,0.42,0.61,2026-09-05,818,N,VIIRS,n,2.0NRT,289.56,4.93,D,VIIRS_SNPP_NRT
