latitude,longitude,frp,bright_ti4,bright_ti5,daynight,satellite,confidence,acq_date,acq_time,dist_refinery,dist_oil_gas,dist_mining,dist_industry,dist_power_plant,dist_forest,dist_agriculture,dist_refinery_m,dist_factory,dist_industrial_zone,dist_oil_gas_m,dist_mining_m,dist_forest_m,dist_agriculture_m,dist_powerplant,has_refinery_5km,has_powerplant_5km,has_factory_5km,has_forest_5km,has_agriculture_5km,has_industrial_2km,count_ind_5km,count_ref_5km,count_forest_5km,count_agriculture_5km
6.35255,81.13854,3.16,342.55,298.76,D,N,n,2026-09-01,748,763.912,999.0,999.0,708.603,733.576,501.044,738.801,763.912,708.603,708.603,999.0,999.0,501.044,738.801,733.576,0,0,0,0,0,0,0,0,0,0
6.39061,81.01627,5.79,348.9,298.11,D,N,n,2026-09-01,748,758.16,999.0,999.0,702.467,727.148,487.155,732.916,758.16,702.467,702.467,999.0,999.0,487.155,732.916,727.148,0,0,0,0,0,0,0,0,0,0
6.411,81.08882,0.85,331.91,296.1,D,N,n,2026-09-01,748,756.801,999.0,999.0,701.353,726.226,493.127,731.642,756.801,701.353,701.353,999.0,999.0,493.127,731.642,726.226,0,0,0,0,0,0,0,0,0,0
6.41308,81.00175,2.93,336.85,296.79,D,N,n,2026-09-01,748,755.506,999.0,999.0,699.776,724.427,484.548,730.249,755.506,699.776,699.776,999.0,999.0,484.548,730.249,724.427,0,0,0,0,0,0,0,0,0,0
6.56763,80.98006,2.46,331.95,298.34,D,N,n,2026-09-01,748,738.165,999.0,999.0,682.424,707.079,474.427,712.903,738.165,682.424,682.424,999.0,999.0,474.427,712.903,707.079,0,0,0,0,0,0,0,0,0,0
6.70304,81.54429,5.44,334.86,300.62,D,N,n,2026-09-01,748,732.371,999.0,999.0,678.776,704.876,524.818,707.863,732.371,678.776,678.776,999.0,999.0,524.818,707.863,704.876,0,0,0,0,0,0,0,0,0,0
6.7111,81.59296,5.1,332.59,299.56,D,N,n,2026-09-01,748,732.522,999.0,999.0,679.131,705.344,529.452,708.088,732.522,679.131,679.131,999.0,999.0,529.452,708.088,705.344,0,0,0,0,0,0,0,0,0,0
6.73593,81.59883,8.39,337.41,299.81,D,N,n,2026-09-01,748,729.942,999.0,999.0,676.597,702.837,529.021,705.524,729.942,676.597,676.597,999.0,999.0,529.021,705.524,702.837,0,0,0,0,0,0,0,0,0,0
6.73672,81.60365,13.03,335.05,299.25,D,N,n,2026-09-01,748,729.96,999.0,999.0,676.637,702.887,529.482,705.55,729.96,676.637,676.637,999.0,999.0,529.482,705.55,702.887,0,0,0,0,0,0,0,0,0,0
6.74266,81.51804,2.55,337.49,300.14,D,N,n,2026-09-01,748,727.501,999.0,999.0,673.835,699.897,520.467,702.967,727.501,673.835,673.835,999.0,999.0,520.467,702.967,699.897,0,0,0,0,0,0,0,0,0,0
6.80369,81.52106,5.57,336.16,302.28,D,N,n,2026-09-01,748,720.896,999.0,999.0,667.294,693.397,518.263,696.384,720.896,667.294,667.294,999.0,999.0,518.263,696.384,693.397,0,0,0,0,0,0,0,0,0,0
6.81535,81.51917,3.0,338.94,300.72,D,N,n,2026-09-01,748,719.583,999.0,999.0,665.984,692.089,517.597,695.072,719.583,665.984,665.984,999.0,999.0,517.597,695.072,692.089,0,0,0,0,0,0,0,0,0,0
6.8355,81.49601,9.59,333.16,299.88,D,N,n,2026-09-01,748,716.906,999.0,999.0,663.229,689.292,514.403,692.366,716.906,663.229,663.229,999.0,999.0,514.403,692.366,689.292,0,0,0,0,0,0,0,0,0,0
6.83939,81.49536,9.59,345.89,300.37,D,N,n,2026-09-01,748,716.467,999.0,999.0,662.791,688.855,514.18,691.928,716.467,662.791,662.791,999.0,999.0,514.18,691.928,688.855,0,0,0,0,0,0,0,0,0,0
6.84047,81.57497,12.38,346.36,305.15,D,N,n,2026-09-01,748,718.026,999.0,999.0,664.679,690.924,522.347,693.606,718.026,664.679,664.679,999.0,999.0,522.347,693.606,690.924,0,0,0,0,0,0,0,0,0,0
6.84425,81.54947,10.33,337.98,299.8,D,N,n,2026-09-01,748,717.065,999.0,999.0,663.616,689.806,519.566,692.608,717.065,663.616,663.616,999.0,999.0,519.566,692.608,689.806,0,0,0,0,0,0,0,0,0,0
6.84813,81.54882,10.33,337.81,299.9,D,N,n,2026-09-01,748,716.628,999.0,999.0,663.18,689.37,519.346,692.171,716.628,663.18,663.18,999.0,999.0,519.346,692.171,689.37,0,0,0,0,0,0,0,0,0,0
6.85314,81.40752,6.24,335.08,298.04,D,N,n,2026-09-01,748,713.23,999.0,999.0,659.21,685.075,504.586,688.567,713.23,659.21,659.21,999.0,999.0,504.586,688.567,685.075,0,0,0,0,0,0,0,0,0,0
6.93935,81.63994,5.6,336.24,302.51,D,N,n,2026-09-01,748,708.714,999.0,999.0,655.74,682.186,525.313,684.427,708.714,655.74,655.74,999.0,999.0,525.313,684.427,682.186,0,0,0,0,0,0,0,0,0,0
7.07303,81.20502,8.49,334.73,295.76,D,N,n,2026-09-01,748,685.518,999.0,999.0,630.852,656.329,475.106,660.622,685.518,630.852,630.852,999.0,999.0,475.106,660.622,656.329,0,0,0,0,0,0,0,0,0,0
7.07577,81.20669,9.04,341.39,296.1,D,N,n,2026-09-01,748,685.244,999.0,999.0,630.586,656.07,475.178,660.351,685.244,630.586,630.586,999.0,999.0,475.178,660.351,656.07,0,0,0,0,0,0,0,0,0,0
7.07607,81.5708,6.13,333.41,298.72,D,N,n,2026-09-01,748,692.265,999.0,999.0,639.128,665.502,513.004,667.916,692.265,639.128,639.128,999.0,999.0,513.004,667.916,665.502,0,0,0,0,0,0,0,0,0,0
7.09516,81.44301,12.36,345.55,296.11,D,N,n,2026-09-01,748,687.449,999.0,999.0,633.778,659.864,498.989,662.907,687.449,633.778,633.778,999.0,999.0,498.989,662.907,659.864,0,0,0,0,0,0,0,0,0,0
7.0955,81.44486,9.23,334.54,294.82,D,N,n,2026-09-01,748,687.45,999.0,999.0,633.787,659.877,499.169,662.91,687.45,633.787,633.787,999.0,999.0,499.169,662.91,659.877,0,0,0,0,0,0,0,0,0,0
7.16827,81.57197,6.23,331.95,300.12,D,N,n,2026-09-01,748,682.257,999.0,999.0,629.22,655.653,509.873,657.942,682.257,629.22,629.22,999.0,999.0,509.873,657.942,655.653,0,0,0,0,0,0,0,0,0,0
7.21606,81.76827,19.17,341.2,305.45,D,N,l,2026-09-01,748,681.884,999.0,999.0,629.808,656.703,528.964,657.919,681.884,629.808,629.808,999.0,999.0,528.964,657.919,656.703,0,0,0,0,0,0,0,0,0,0
7.28933,81.79167,11.09,340.16,305.52,D,N,n,2026-09-01,748,674.598,999.0,999.0,622.73,649.723,529.161,650.708,674.598,622.73,622.73,999.0,999.0,529.161,650.708,649.723,0,0,0,0,0,0,0,0,0,0
7.31592,81.76345,12.39,344.78,306.04,D,N,n,2026-09-01,748,670.975,999.0,999.0,619.006,645.957,525.366,647.047,670.975,619.006,619.006,999.0,999.0,525.366,647.047,645.957,0,0,0,0,0,0,0,0,0,0
7.32506,81.74758,6.03,333.99,305.24,D,N,l,2026-09-01,748,669.569,999.0,999.0,617.535,644.458,523.407,645.617,669.569,617.535,617.535,999.0,999.0,523.407,645.617,644.458,0,0,0,0,0,0,0,0,0,0
7.33726,81.72639,5.18,335.03,305.25,D,N,l,2026-09-01,748,667.697,999.0,999.0,615.576,642.461,520.793,643.712,667.697,615.576,615.576,999.0,999.0,520.793,643.712,642.461,0,0,0,0,0,0,0,0,0,0
7.35682,81.82351,6.09,333.2,304.05,D,N,l,2026-09-01,748,668.198,999.0,999.0,616.578,643.682,530.561,644.398,668.198,616.578,616.578,999.0,999.0,530.561,644.398,643.682,0,0,0,0,0,0,0,0,0,0
7.29757,81.14172,6.16,334.94,303.89,D,N,n,2026-09-01,750,659.802,999.0,999.0,605.032,630.459,460.292,634.866,659.802,605.032,605.032,999.0,999.0,460.292,634.866,630.459,0,0,0,0,0,0,0,0,0,0
7.36199,81.50616,3.82,333.35,299.67,D,N,n,2026-09-01,750,659.687,999.0,999.0,606.556,632.956,496.663,635.333,659.687,606.556,606.556,999.0,999.0,496.663,635.333,632.956,0,0,0,0,0,0,0,0,0,0
7.39489,81.77684,7.48,334.29,304.8,D,N,l,2026-09-01,750,662.817,999.0,999.0,611.021,638.053,524.506,638.951,662.817,611.021,611.021,999.0,999.0,524.506,638.951,638.053,0,0,0,0,0,0,0,0,0,0
7.40997,81.6543,6.13,333.78,300.98,D,N,l,2026-09-01,750,657.989,999.0,999.0,605.614,632.388,511.01,633.91,657.989,605.614,605.614,999.0,999.0,511.01,633.91,632.388,0,0,0,0,0,0,0,0,0,0
7.42719,81.31733,5.35,331.73,301.93,D,N,l,2026-09-01,750,648.64,999.0,999.0,594.718,620.688,474.655,624.001,648.64,594.718,594.718,999.0,999.0,474.655,624.001,620.688,0,0,0,0,0,0,0,0,0,0
7.45584,81.64682,7.83,333.5,302.99,D,N,l,2026-09-01,750,652.835,999.0,999.0,600.481,627.269,508.932,628.762,652.835,600.481,600.481,999.0,999.0,508.932,628.762,627.269,0,0,0,0,0,0,0,0,0,0
7.45856,81.64819,6.24,334.63,303.56,D,N,l,2026-09-01,750,652.575,999.0,999.0,600.231,627.024,509.004,628.506,652.575,600.231,600.231,999.0,999.0,509.004,628.506,627.024,0,0,0,0,0,0,0,0,0,0
7.63038,81.58308,6.87,335.51,305.32,D,N,l,2026-09-01,750,632.341,999.0,986.423,579.895,606.655,493.736,608.229,632.341,579.895,579.895,999.0,986.423,493.736,608.229,606.655,0,0,0,0,0,0,0,0,0,0
7.6342,81.58244,6.87,344.19,304.4,D,N,n,2026-09-01,750,631.911,999.0,986.0,579.467,606.229,493.341,607.8,631.911,579.467,579.467,999.0,986.0,493.341,607.8,606.229,0,0,0,0,0,0,0,0,0,0
7.7604,81.24961,10.62,340.95,309.62,D,N,n,2026-09-01,750,610.855,999.0,973.317,556.929,582.928,458.701,586.207,610.855,556.929,556.929,999.0,973.317,458.701,586.207,582.928,0,0,0,0,0,0,0,0,0,0
7.78377,80.22298,2.66,339.76,293.66,D,N,n,2026-09-01,750,598.903,999.0,918.889,541.06,562.13,347.868,572.95,598.903,541.06,541.06,999.0,918.889,347.868,572.95,562.13,0,0,0,0,0,0,0,0,0,0
7.78867,80.81643,4.63,342.48,302.57,D,N,n,2026-09-01,750,601.262,999.0,948.69,545.456,570.169,411.348,575.961,601.262,545.456,545.456,999.0,948.69,411.348,575.961,570.169,0,0,0,0,0,0,0,0,0,0
7.79142,81.55624,6.01,333.11,304.23,D,N,l,2026-09-01,750,614.228,999.0,968.578,561.859,588.669,477.147,590.139,614.228,561.859,561.859,999.0,968.578,477.147,590.139,588.669,0,0,0,0,0,0,0,0,0,0
7.85497,80.34256,4.45,338.68,296.96,D,N,n,2026-09-01,750,591.008,999.0,917.631,533.522,556.46,358.792,565.162,591.008,533.522,533.522,999.0,917.631,358.792,565.162,556.46,0,0,0,0,0,0,0,0,0,0
7.86408,81.44665,9.12,348.6,303.81,D,N,n,2026-09-01,750,603.706,999.0,960.835,550.865,577.456,463.755,579.444,603.706,550.865,550.865,999.0,960.835,463.755,579.444,577.456,0,0,0,0,0,0,0,0,0,0
7.86625,81.44823,9.31,343.45,304.19,D,N,n,2026-09-01,750,603.507,999.0,960.588,550.677,577.274,463.648,579.248,603.507,550.677,550.677,999.0,960.588,463.648,579.248,577.274,0,0,0,0,0,0,0,0,0,0
7.8685,81.43804,4.72,334.4,303.13,D,N,n,2026-09-01,750,603.026,999.0,960.376,550.147,576.719,462.826,578.75,603.026,550.147,550.147,999.0,960.376,462.826,578.75,576.719,0,0,0,0,0,0,0,0,0,0
7.90392,80.63752,1.99,333.93,299.19,D,N,n,2026-09-01,750,586.863,999.0,927.928,530.405,554.563,389.456,561.343,586.863,530.405,530.405,999.0,927.928,389.456,561.343,554.563,0,0,0,0,0,0,0,0,0,0
7.94456,81.37131,3.65,332.56,304.36,D,N,l,2026-09-01,750,593.242,999.0,952.209,540.112,566.566,451.732,568.873,593.242,540.112,540.112,999.0,952.209,451.732,568.873,566.566,0,0,0,0,0,0,0,0,0,0
7.94534,81.37614,3.65,337.02,303.27,D,N,n,2026-09-01,750,593.264,999.0,952.1,540.16,566.627,451.948,568.904,593.264,540.16,540.16,999.0,952.1,451.948,568.904,566.627,0,0,0,0,0,0,0,0,0,0
7.94756,81.31615,8.89,343.2,304.45,D,N,n,2026-09-01,750,591.726,999.0,952.154,538.318,564.626,448.185,567.257,591.726,538.318,538.318,999.0,952.154,448.185,567.257,564.626,0,0,0,0,0,0,0,0,0,0
7.94843,81.31799,9.05,338.51,303.64,D,N,n,2026-09-01,750,591.67,999.0,952.047,538.272,564.585,448.211,567.204,591.67,538.272,538.272,999.0,952.047,448.211,567.204,564.585,0,0,0,0,0,0,0,0,0,0
7.95932,80.72301,4.06,331.21,300.94,D,N,n,2026-09-01,750,581.431,999.0,927.106,525.326,549.807,397.595,556.027,581.431,525.326,525.326,999.0,927.106,397.595,556.027,549.807,0,0,0,0,0,0,0,0,0,0
7.96034,80.72224,3.5,330.53,300.93,D,N,l,2026-09-01,750,581.311,999.0,926.966,525.203,549.682,397.492,555.906,581.311,525.203,525.203,999.0,926.966,397.492,555.906,549.682,0,0,0,0,0,0,0,0,0,0
7.96814,80.59685,6.47,347.3,298.24,D,N,n,2026-09-01,750,579.451,999.0,919.514,522.859,546.898,383.743,553.887,579.451,522.859,522.859,999.0,919.514,383.743,553.887,546.898,0,0,0,0,0,0,0,0,0,0
7.98507,80.62343,3.46,330.99,299.01,D,N,n,2026-09-01,750,577.757,999.0,919.272,521.271,545.413,386.301,552.227,577.757,521.271,521.271,999.0,919.272,386.301,552.227,545.413,0,0,0,0,0,0,0,0,0,0
8.00779,81.43661,6.68,330.8,304.26,D,N,l,2026-09-01,750,587.856,999.0,944.903,535.147,561.818,449.83,563.637,587.856,535.147,535.147,999.0,944.903,449.83,563.637,561.818,0,0,0,0,0,0,0,0,0,0
8.03059,80.59743,3.18,339.51,300.21,D,N,n,2026-09-01,750,572.524,999.0,913.457,515.953,540.02,382.648,546.965,572.524,515.953,515.953,999.0,913.457,382.648,546.965,540.02,0,0,0,0,0,0,0,0,0,0
8.03119,81.28948,20.57,349.71,307.0,D,N,n,2026-09-01,750,582.038,999.0,943.014,528.588,554.882,438.759,557.552,582.038,528.588,528.588,999.0,943.014,438.759,557.552,554.882,0,0,0,0,0,0,0,0,0,0
8.13979,81.4119,4.71,332.42,300.93,D,N,l,2026-09-01,750,572.937,999.0,930.337,520.272,546.978,436.189,548.729,572.937,520.272,520.272,999.0,930.337,436.189,548.729,546.978,0,0,0,0,0,0,0,0,0,0
8.18792,80.69052,6.26,340.57,301.84,D,N,n,2026-09-01,750,555.803,999.0,903.244,499.661,524.14,390.459,530.383,555.803,499.661,499.661,999.0,903.244,390.459,530.383,524.14,0,0,0,0,0,0,0,0,0,0
8.24386,80.60502,4.93,340.11,301.48,D,N,n,2026-09-01,750,548.909,999.0,893.172,492.437,516.626,380.456,523.38,548.909,492.437,492.437,999.0,893.172,380.456,523.38,516.626,0,0,0,0,0,0,0,0,0,0
8.26053,80.58041,7.81,342.01,300.71,D,N,n,2026-09-01,750,546.889,999.0,890.223,490.323,514.426,377.585,521.328,546.889,490.323,490.323,999.0,890.223,377.585,521.328,514.426,0,0,0,0,0,0,0,0,0,0
8.26432,80.55347,4.08,334.0,298.06,D,N,n,2026-09-01,750,546.296,999.0,888.398,489.624,513.625,374.594,520.701,546.296,489.624,489.624,999.0,888.398,374.594,520.701,513.625,0,0,0,0,0,0,0,0,0,0
8.29291,77.57172,3.49,340.35,300.05,D,N,n,2026-09-01,750,617.371,999.0,776.833,484.887,484.906,52.572,434.056,617.371,484.887,484.887,999.0,776.833,52.572,434.056,484.906,0,0,0,0,0,0,0,0,0,0
8.29877,80.15601,18.87,343.71,301.32,D,N,n,2026-09-01,750,541.765,999.0,864.332,483.725,504.408,330.692,515.751,541.765,483.725,483.725,999.0,864.332,330.692,515.751,504.408,0,0,0,0,0,0,0,0,0,0
8.30062,80.15585,19.56,344.61,303.18,D,N,n,2026-09-01,750,541.56,999.0,864.141,483.519,504.202,330.656,515.545,541.56,483.519,483.519,999.0,864.141,330.656,515.545,504.202,0,0,0,0,0,0,0,0,0,0
8.30368,81.01878,6.15,337.15,299.13,D,N,n,2026-09-01,750,547.146,990.512,910.879,492.591,518.268,397.285,522.262,547.146,492.591,492.591,990.512,910.879,397.285,522.262,518.268,0,0,0,0,0,0,0,0,0,0
8.3076,81.01814,6.15,336.04,298.71,D,N,n,2026-09-01,750,546.704,990.082,910.472,492.15,517.828,396.876,521.821,546.704,492.15,492.15,990.082,910.472,396.876,521.821,517.828,0,0,0,0,0,0,0,0,0,0
8.3114,80.28439,2.5,343.65,300.84,D,N,n,2026-09-01,750,540.209,998.543,869.606,482.569,505.376,344.64,514.312,540.209,482.569,482.569,998.543,869.606,344.64,514.312,505.376,0,0,0,0,0,0,0,0,0,0
8.31414,80.28391,3.4,339.16,301.37,D,N,n,2026-09-01,750,539.904,998.249,869.312,482.263,505.067,344.562,514.006,539.904,482.263,482.263,998.249,869.312,344.562,514.006,505.067,0,0,0,0,0,0,0,0,0,0
8.32899,80.29664,3.46,333.49,300.35,D,N,n,2026-09-01,750,538.257,996.409,868.511,480.66,503.641,345.825,512.372,538.257,480.66,480.66,996.409,868.511,345.825,512.372,503.641,0,0,0,0,0,0,0,0,0,0
8.34424,80.18712,6.2,332.68,301.94,D,N,n,2026-09-01,750,536.64,996.584,861.403,478.692,499.952,333.681,510.651,536.64,478.692,478.692,996.584,861.403,333.681,510.651,499.952,0,0,0,0,0,0,0,0,0,0
8.349,80.19014,4.48,331.08,301.86,D,N,l,2026-09-01,750,536.105,996.008,861.086,478.166,499.484,333.972,510.119,536.105,478.166,478.166,996.008,861.086,333.972,510.119,499.484,0,0,0,0,0,0,0,0,0,0
8.35582,80.28069,3.73,331.43,301.46,D,N,l,2026-09-01,750,535.269,993.72,865.053,477.62,500.445,343.854,509.368,535.269,477.62,477.62,993.72,865.053,343.854,509.368,500.445,0,0,0,0,0,0,0,0,0,0
8.36403,80.27928,6.03,346.99,302.44,D,N,n,2026-09-01,750,534.355,992.84,864.174,476.702,499.519,343.637,508.454,534.355,476.702,476.702,992.84,864.174,343.637,508.454,499.519,0,0,0,0,0,0,0,0,0,0
8.37648,81.04984,12.25,336.23,302.95,D,N,n,2026-09-01,750,539.663,982.199,905.884,485.334,511.163,392.208,514.856,539.663,485.334,485.334,982.199,905.884,392.208,514.856,511.163,0,0,0,0,0,0,0,0,0,0
8.37836,80.6104,6.35,344.11,305.36,D,N,n,2026-09-01,750,534.027,986.425,880.499,477.625,501.898,368.402,508.518,534.027,477.625,477.625,986.425,880.499,368.402,508.518,501.898,0,0,0,0,0,0,0,0,0,0
8.38429,81.04854,22.09,349.85,306.78,D,N,n,2026-09-01,750,538.783,981.342,905.076,484.455,510.285,391.398,513.976,538.783,484.455,484.455,981.342,905.076,391.398,513.976,510.285,0,0,0,0,0,0,0,0,0,0
8.38557,80.25662,10.02,344.78,299.85,D,N,n,2026-09-01,750,531.963,990.85,860.888,474.236,496.716,340.996,506.039,531.963,474.236,474.236,990.85,860.888,340.996,506.039,496.716,0,0,0,0,0,0,0,0,0,0
8.39226,81.16862,5.92,331.78,295.94,D,N,n,2026-09-01,750,540.124,979.642,903.743,486.446,512.658,397.894,515.546,540.124,486.446,486.446,979.642,903.743,397.894,515.546,512.658,0,0,0,0,0,0,0,0,0,0
8.40258,80.63156,8.98,352.12,303.59,D,N,n,2026-09-01,750,531.505,983.484,879.345,475.202,499.569,367.021,506.028,531.505,475.202,475.202,983.484,879.345,367.021,506.028,499.569,0,0,0,0,0,0,0,0,0,0
8.40672,80.25681,6.7,337.52,301.7,D,N,n,2026-09-01,750,529.612,988.523,858.822,471.886,494.405,340.882,503.688,529.612,471.886,471.886,988.523,858.822,340.882,503.688,494.405,0,0,0,0,0,0,0,0,0,0
8.40733,80.26052,3.39,332.36,299.62,D,N,n,2026-09-01,750,529.542,988.394,858.955,471.829,494.411,341.286,503.622,529.542,471.829,471.829,988.394,858.955,341.286,503.622,494.411,0,0,0,0,0,0,0,0,0,0
8.41083,80.25612,4.26,338.4,297.36,D,N,n,2026-09-01,750,529.155,988.083,858.383,471.427,493.942,340.782,503.23,529.155,471.427,471.427,988.083,858.383,340.782,503.23,493.942,0,0,0,0,0,0,0,0,0,0
8.41403,80.62608,6.92,341.23,300.18,D,N,n,2026-09-01,750,530.191,982.287,877.942,473.869,498.221,365.612,504.708,530.191,473.869,473.869,982.287,877.942,365.612,504.708,498.221,0,0,0,0,0,0,0,0,0,0
8.41644,80.41689,2.04,331.79,302.89,D,N,l,2026-09-01,750,528.758,984.904,866.298,471.596,495.109,355.659,503.006,528.758,471.596,471.596,984.904,866.298,355.659,503.006,495.109,0,0,0,0,0,0,0,0,0,0
8.41854,80.18941,4.82,334.78,299.92,D,N,n,2026-09-01,750,528.375,988.388,854.194,470.433,491.841,333.409,502.388,528.375,470.433,470.433,988.388,854.194,333.409,502.388,491.841,0,0,0,0,0,0,0,0,0,0
8.42361,80.5847,6.09,331.75,303.93,D,N,l,2026-09-01,750,528.82,981.759,874.729,472.326,496.521,362.641,503.28,528.82,472.326,472.326,981.759,874.729,362.641,503.28,496.521,0,0,0,0,0,0,0,0,0,0
8.43706,80.33877,4.04,330.46,301.29,D,N,l,2026-09-01,750,526.282,983.843,860.138,468.839,492.028,349.723,500.443,526.282,468.839,468.839,983.843,860.138,349.723,500.443,492.028,0,0,0,0,0,0,0,0,0,0
8.44123,80.37093,1.9,334.63,299.81,D,N,n,2026-09-01,750,525.877,982.877,861.436,468.55,491.877,351.145,500.074,525.877,468.55,468.55,982.877,861.436,351.145,500.074,491.877,0,0,0,0,0,0,0,0,0,0
8.44242,80.37146,4.32,337.13,299.87,D,N,n,2026-09-01,750,525.746,982.738,861.348,468.421,491.751,351.045,499.943,525.746,468.421,468.421,982.738,861.348,351.045,499.943,491.751,0,0,0,0,0,0,0,0,0,0
8.45904,80.40157,2.31,331.54,301.2,D,N,n,2026-09-01,750,523.976,980.444,861.339,466.764,490.227,350.643,498.207,523.976,466.764,466.764,980.444,861.339,350.643,498.207,490.227,0,0,0,0,0,0,0,0,0,0
8.4631,80.4009,2.31,339.49,303.21,D,N,n,2026-09-01,750,523.522,980.007,860.909,466.309,489.77,350.199,497.754,523.522,466.309,466.309,980.007,860.909,350.199,497.754,489.77,0,0,0,0,0,0,0,0,0,0
8.46341,81.0887,15.6,337.52,299.74,D,N,n,2026-09-01,750,530.811,972.271,896.502,476.777,502.795,386.427,506.105,530.811,476.777,476.777,972.271,896.502,386.427,506.105,502.795,0,0,0,0,0,0,0,0,0,0
8.46372,80.40453,2.31,338.04,301.63,D,N,n,2026-09-01,750,523.464,979.883,861.044,466.265,489.741,350.294,497.7,523.464,466.265,466.265,979.883,861.044,350.294,497.7,489.741,0,0,0,0,0,0,0,0,0,0
8.46717,80.40021,2.9,339.96,301.11,D,N,n,2026-09-01,750,523.068,979.569,860.477,465.853,489.313,349.754,497.299,523.068,465.853,465.853,979.569,860.477,349.754,497.299,489.313,0,0,0,0,0,0,0,0,0,0
8.4673,81.08805,7.07,337.73,298.79,D,N,n,2026-09-01,750,530.373,971.844,896.076,476.34,502.358,386.027,505.667,530.373,476.34,476.34,971.844,896.076,386.027,505.667,502.358,0,0,0,0,0,0,0,0,0,0
8.46778,80.40383,2.9,341.57,301.31,D,N,n,2026-09-01,750,523.011,979.447,860.612,465.809,489.285,349.85,497.246,523.011,465.809,465.809,979.447,860.612,349.85,497.246,489.285,0,0,0,0,0,0,0,0,0,0
8.47152,80.72465,11.25,336.85,303.91,D,N,n,2026-09-01,750,524.715,974.75,877.994,468.858,493.617,364.96,499.384,524.715,468.858,468.858,974.75,877.994,364.96,499.384,493.617,0,0,0,0,0,0,0,0,0,0
8.4955,80.82083,16.97,335.09,301.08,D,N,n,2026-09-01,750,523.154,971.048,881.247,467.768,492.896,367.821,497.98,523.154,467.768,467.768,971.048,881.247,367.821,497.98,492.896,0,0,0,0,0,0,0,0,0,0
8.49863,80.81506,16.97,333.72,302.59,D,N,n,2026-09-01,750,522.737,970.762,880.616,467.324,492.434,367.201,497.554,522.737,467.324,467.324,970.762,880.616,367.201,497.554,492.434,0,0,0,0,0,0,0,0,0,0
8.49946,80.82017,16.97,339.21,303.5,D,N,n,2026-09-01,750,522.709,970.617,880.834,467.321,492.45,367.404,497.534,522.709,467.321,467.321,970.617,880.834,367.404,497.534,492.45,0,0,0,0,0,0,0,0,0,0
8.51547,80.31347,5.43,343.83,295.89,D,N,n,2026-09-01,750,517.534,975.628,851.156,460.009,483.109,341.098,491.669,517.534,460.009,460.009,975.628,851.156,341.098,491.669,483.109,0,0,0,0,0,0,0,0,0,0
8.51704,80.59698,6.85,352.54,301.92,D,N,n,2026-09-01,750,518.542,971.283,866.446,462.135,486.424,353.944,493.028,518.542,462.135,462.135,971.283,866.446,353.944,493.028,486.424,0,0,0,0,0,0,0,0,0,0
8.51814,80.67673,8.72,338.07,301.34,D,N,n,2026-09-01,750,519.085,970.16,870.833,463.032,487.635,357.895,493.687,519.085,463.032,463.032,970.16,870.833,357.895,493.687,487.635,0,0,0,0,0,0,0,0,0,0
8.51878,80.7773,4.06,342.57,303.99,D,N,n,2026-09-01,750,520.059,968.934,876.527,464.477,489.461,363.188,494.818,520.059,464.477,464.477,968.934,876.527,363.188,494.818,489.461,0,0,0,0,0,0,0,0,0,0
8.51968,80.43941,2.88,331.47,302.34,D,N,l,2026-09-01,750,517.363,973.194,857.506,460.308,483.952,346.164,491.642,517.363,460.308,460.308,973.194,857.506,346.164,491.642,483.952,0,0,0,0,0,0,0,0,0,0
8.52105,80.59629,6.85,352.43,300.61,D,N,n,2026-09-01,750,518.092,970.849,866.024,461.683,485.972,353.512,492.578,518.092,461.683,461.683,970.849,866.024,353.512,492.578,485.972,0,0,0,0,0,0,0,0,0,0
8.52566,80.47535,3.79,347.97,298.71,D,N,n,2026-09-01,750,516.85,972.006,858.888,459.939,483.736,347.216,491.175,516.85,459.939,459.939,972.006,858.888,347.216,491.175,483.736,0,0,0,0,0,0,0,0,0,0
8.52771,80.89381,6.84,335.66,299.91,D,N,n,2026-09-01,750,520.572,966.758,882.477,465.572,490.983,368.86,495.529,520.572,465.572,465.572,966.758,882.477,368.86,495.529,490.983,0,0,0,0,0,0,0,0,0,0
8.54025,80.51318,9.03,345.63,303.93,D,N,n,2026-09-01,750,515.422,969.858,859.563,458.668,482.629,347.538,489.797,515.422,458.668,458.668,969.858,859.563,347.538,489.797,482.629,0,0,0,0,0,0,0,0,0,0
8.54781,80.68247,8.51,340.66,302.43,D,N,n,2026-09-01,750,515.851,966.811,868.335,459.839,484.481,355.292,490.467,515.851,459.839,459.839,966.811,868.335,355.292,490.467,484.481,0,0,0,0,0,0,0,0,0,0
8.56386,80.50555,3.19,335.67,301.18,D,N,n,2026-09-01,750,512.759,967.362,856.871,455.98,479.92,344.809,487.125,512.759,455.98,455.98,967.362,856.871,344.809,487.125,479.92,0,0,0,0,0,0,0,0,0,0
8.56749,80.72697,6.93,337.61,299.82,D,N,n,2026-09-01,750,514.115,964.11,869.014,458.322,483.147,355.747,488.803,514.115,458.322,458.322,964.11,869.014,355.747,488.803,483.147,0,0,0,0,0,0,0,0,0,0
8.56789,80.50488,2.13,340.09,299.06,D,N,n,2026-09-01,750,512.307,966.927,856.447,455.527,479.466,344.374,486.673,512.307,455.527,455.527,966.927,856.447,344.374,486.673,479.466,0,0,0,0,0,0,0,0,0,0
